showid,name,season,release_year,episode_count,synopsis
80018988,The Adventures of Puss in Boots,Season 4,2016,13,"This fuzzy, fearless feline is swaggering and swashbuckling through more fun-filled adventures as he seeks to defeat the dreaded Bloodwolf."
80018988,The Adventures of Puss in Boots,Season 5,2017,13,"With the Bloodwolf threat dispelled, the town breathes a sigh of relief — but only a quick one, as a magic portal is now spewing otherworldly beings."
80018988,The Adventures of Puss in Boots,Season 6,2018,12,"Just when it seems like Puss and his pals have solved San Lorenzo's problems, a new one erupts with violent earthquakes that shake up the town!"
81039393,Cheer,Season 1,2020,6,This gripping docuseries follows the ups and downs of Navarro College's competitive cheer squad as they work to win a coveted national title.
81039393,Cheer,Season 2,2022,9,"A roller coaster of a year brings fame, fortune and heartache to Navarro's cheer program, adding fuel to the fire of a fierce Trinity Valley rivalry."
81267200,Making Fun,Season 1,2022,8,Grumpy expert maker Jimmy DiResta fields kids' ideas for delightfully pointless inventions. Then — if he's in the mood — he and his pals build 'em.
81196690,Tex Mex Motors,Season 1,2023,8,"Junkers turn into jewels when they're in the hands of these pros, who bring cars from Mexico to El Paso for radical restorations in this lively series."
81208067,Swap Shop,Season 1,2021,6,"When the ""Swap Shop"" radio show shares the scoop on sweet deals, collectors of cars, comics, creepy clown statues and more listen with ears wide open."
81208067,Swap Shop,Season 2,2022,6,One person's junk is another person's profit. Seasoned collectors venture out across Tennessee in search of bargains they can sell for big money.
81251991,Blown Away: Christmas,Season 1,2021,4,'Tis the season for five returning artists to fill the hot shop with festive designs. One will win cash for the stocking — a merry Christmas indeed!
80190009,Fastest Car,Season 1,2018,8,The drivers of exotic supercars put their street cred on the line against deceptively fast sleeper cars built and modified by true gearheads.
80190009,Fastest Car,Season 2,2019,7,"Extremely expensive supercars take on massively modified undercover speed demons, including Hondas, Fords, Oldsmobiles and even a Mini Cooper."
81046153,The Big Flower Fight,Season 1,2020,8,"Ten pairs of florists, sculptors and garden designers face off in a friendly floral fight to see who can build the biggest, boldest garden sculptures."
81002465,Pet Stars,Season 1,2021,5,Follow talent management company Pets on Q as they work with the biggest animal influencers on social media in this reality series.
81136570,Sing On! Spain,Season 1,2020,8,"In this fast-paced, high-energy karaoke competition, singers from all walks of life battle it out for up to 30,000 euros!"
81136574,Sing On! Germany,Season 1,2020,7,"In this karaoke competition hosted by Palina Rojinski, contestants must hit the right note for a chance to win up to 30,000 euros."
81175724,My Unorthodox Life,Season 1,2021,9,"Follow Julia Haart, Elite World Group CEO and a former member of an ultra-Orthodox Jewish community, and her adult kids in this reality series."
81175724,My Unorthodox Life,Season 2,2022,9,"Julia's divorce battle reaches a fever pitch, Batsheva and Miriam make big love and career moves, and Aron resists the call to secularize."
81393836,Glitter,Season 1,2022,10,"In 1976 Sopot, Poland, three determined women navigate social and political changes as they strive to find independence, financial freedom and love."
81003682,Alien TV,Season 1,2020,13,"Alien reporters Ixbee, Pixbee and Squee travel to a lovely but odd planet called Earth, where they attempt to make sense of humans and their hobbies."
81003682,Alien TV,Season 2,2021,13,"Alien reporters Ixbee, Pixbee and Squee return to Earth, where they learn about more odd human customs and inventions like trains and fashion."
81147421,The Epic Tales of Captain Underpants in Space,Season 1,2020,6,Best friends George and Harold — along with their classmates and tyrannical principal — are recruited for a mysterious mission in outer space.
80169786,Medal of Honor,Season 1,2018,8,"This emotional docudrama tells the stories of Medal of Honor recipients from U.S. military operations in Iraq, Afghanistan, Vietnam and more."
80092926,Daughters of Destiny,Season 1,2017,4,Five girls from India's most impoverished families attend a boarding school designed to create opportunities as they strive for a brighter future.
80145240,Wild Wild Country,Season 1,2018,6,"When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal."
80998853,Surviving Death,Season 1,2021,6,"What happens after we die? This docuseries explores personal stories and research on near-death experiences, reincarnation and paranormal phenomena."
81701032,Chhota Bheem Kirmada ka Keher,Season 1,2023,3,Bheem and his friends must do whatever it takes to stop Tabora and his evil aunt from finding the Agni Chakra and reviving the villainous Kirmada.
80217475,Murder Mountain,Season 1,2018,6,"In Humboldt County, California, the big business of legal marijuana brings in visitors from around the world. Some are never seen again."
80178726,Dope,Season 3,2019,4,"Around the world, from Los Angeles to Rotterdam, the war on drugs rages on as users and addicts remain caught in the middle."
80178726,Dope,Season 2,2018,4,"The drug war never ends. Camera crews follow smugglers, users and law enforcement agencies across Indiana, the Caribbean, Detroit and Atlanta."
80178726,Dope,Season 1,2017,4,"Filmed from the perspectives of dealers, users and the police, this vivid series offers a bracing look at the war on drugs."
81004151,Tiny Creatures,Season 1,2020,8,Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.
81082225,Absurd Planet,Season 1,2020,12,"A cast of quirky critters and Mother Nature herself narrate this funny science series, which peeks into the lives of Earth’s most incredible animals."
81025735,The Playbook,Season 1,2020,5,Coaches with championship résumés share their personal rules for success in sports and life in this reflective and inspiring documentary series.
81231181,McGREGOR FOREVER,Season 1,2023,4,Conor McGregor's brutal strikes and trash-talking swagger made him the UFC's biggest draw. This rousing docuseries follows his dynamic career.
80160935,The House of Flowers,Season 1,2018,13,"In this dark comedy, a wealthy matriarch tries to maintain her family's facade of perfection after her husband's mistress exposes their dirty secrets."
80160935,The House of Flowers,Season 2,2019,9,"The de la Mora family grieves a loss while trying to recover sold businesses, plotting revenge and entangling themselves in romantic disasters."
80160935,The House of Flowers,Season 3,2020,11,"The struggling de la Mora family faces new challenges with a new matriarch, while flashbacks reveal secrets about Virginia's youthful antics."
80999091,The Good Bandit,Season 1,2018,63,"A near-death experience spurs a feared drug lord to leave behind his life of crime and infidelity, to the disbelief of everyone close to him."
81055408,The Road to Love,Season 1,2019,63,"After an argument with her dad, a young woman from a family of macho truck drivers is kicked out of the home and must make her own success as a trucker."
81290056,Zindagi in Short,Season 1,2020,7,"Complicated marriages, digital romances, domestic dilemmas and schoolyard bullies get the spotlight in these seven, slice-of-life short films."
81133092,The Fame Game,Season 1,2022,8,"When India’s most famous actress goes missing, the search for her chips away at the flawless facade of her life and family, revealing painful truths."
80115432,Spirit Riding Free,Season 1,2017,6,"In a small Western town, spunky ex-city girl Lucky forms a tight bond with wild horse Spirit while having adventures with best pals Pru and Abigail."
80115432,Spirit Riding Free,Season 2,2017,7,"Lucky and her pals enjoy new friends and fresh challenges, from lessons in trick riding and selfless giving to daring snowy rescues."
80115432,Spirit Riding Free,Season 3,2017,7,Exciting new adventures await Lucky and her friends on the frontier in a free-spirited third season filled with fun and discovery.
80115432,Spirit Riding Free,Season 4,2018,6,Big changes are right around the bend in an all-new season of adventure that brings fresh faces -- and a family Lucky never knew she had.
80115432,Spirit Riding Free,Season 5,2018,7,"From circus life to the open range, there's no problem the PALs can't solve this season when they put their minds to it and work together."
80115432,Spirit Riding Free,Season 6,2018,6,"Fearless Lucky and her friends ride full speed ahead into a new season of adventure packed with excitement, danger -- and even a little romance."
80115432,Spirit Riding Free,Season 7,2018,7,"Seasons change, and so do Lucky's adventures, whether she's racing through the snow, outsmarting villains or soaring high in the sky!"
80115432,Spirit Riding Free,Season 8,2019,6,Big changes lie ahead for Lucky and her friends in an eventful season -- from new babies at home to a faraway boarding school.
